survey_id,step,step_idx,model_id,seed_song_id,genre,playlist_number,relevance,novelty,satisfaction,age,country,age_group,model_type
91,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,35,FIN,>35,Multimodal (Advanced)
91,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,35,FIN,>35,Multimodal (Advanced)
91,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,35,FIN,>35,Unimodal (Audio Only)
91,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,5,35,FIN,>35,Unimodal (Audio Only)
91,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,35,FIN,>35,Unimodal (Audio Only)
91,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,5,3,35,FIN,>35,Multimodal (Simple)
91,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,35,FIN,>35,Multimodal (Simple)
91,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,35,FIN,>35,Multimodal (Simple)
92,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,2,3,20,CHE,20-35,Multimodal (Advanced)
92,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,20,CHE,20-35,Multimodal (Advanced)
92,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,1,20,CHE,20-35,Multimodal (Advanced)
92,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,2,1,20,CHE,20-35,Multimodal (Simple)
92,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,1,20,CHE,20-35,Multimodal (Simple)
92,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,3,3,20,CHE,20-35,Multimodal (Simple)
92,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,3,20,CHE,20-35,Unimodal (Audio Only)
92,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,2,20,CHE,20-35,Unimodal (Audio Only)
92,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,2,20,CHE,20-35,Unimodal (Audio Only)
93,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,19,FIN,<20,Unimodal (Audio Only)
93,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,4,19,FIN,<20,Unimodal (Audio Only)
93,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,19,FIN,<20,Unimodal (Audio Only)
93,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,19,FIN,<20,Multimodal (Simple)
93,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,3,19,FIN,<20,Multimodal (Simple)
93,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,19,FIN,<20,Multimodal (Simple)
93,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,19,FIN,<20,Multimodal (Advanced)
93,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,19,FIN,<20,Multimodal (Advanced)
93,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,3,19,FIN,<20,Multimodal (Advanced)
94,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,25,GBR,20-35,Multimodal (Simple)
94,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,4,25,GBR,20-35,Multimodal (Simple)
94,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,25,GBR,20-35,Multimodal (Simple)
94,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,5,25,GBR,20-35,Multimodal (Advanced)
94,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,25,GBR,20-35,Multimodal (Advanced)
94,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,25,GBR,20-35,Multimodal (Advanced)
94,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,25,GBR,20-35,Unimodal (Audio Only)
94,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,25,GBR,20-35,Unimodal (Audio Only)
94,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,25,GBR,20-35,Unimodal (Audio Only)
95,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,28,CHE,20-35,Multimodal (Advanced)
95,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,28,CHE,20-35,Multimodal (Advanced)
95,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,28,CHE,20-35,Multimodal (Advanced)
95,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,28,CHE,20-35,Multimodal (Simple)
95,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,28,CHE,20-35,Multimodal (Simple)
95,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,28,CHE,20-35,Multimodal (Simple)
95,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,28,CHE,20-35,Unimodal (Audio Only)
95,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,28,CHE,20-35,Unimodal (Audio Only)
95,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,28,CHE,20-35,Unimodal (Audio Only)
96,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,IND,20-35,Multimodal (Advanced)
96,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,IND,20-35,Multimodal (Advanced)
96,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,IND,20-35,Multimodal (Advanced)
96,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,IND,20-35,Multimodal (Simple)
96,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,IND,20-35,Multimodal (Simple)
96,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,IND,20-35,Multimodal (Simple)
96,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,IND,20-35,Unimodal (Audio Only)
96,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,IND,20-35,Unimodal (Audio Only)
96,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,IND,20-35,Unimodal (Audio Only)
97,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,2,33,FIN,20-35,Unimodal (Audio Only)
97,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,33,FIN,20-35,Unimodal (Audio Only)
97,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,33,FIN,20-35,Unimodal (Audio Only)
97,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,2,33,FIN,20-35,Multimodal (Simple)
97,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,33,FIN,20-35,Multimodal (Simple)
97,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,1,33,FIN,20-35,Multimodal (Simple)
97,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,3,33,FIN,20-35,Multimodal (Advanced)
97,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,2,33,FIN,20-35,Multimodal (Advanced)
97,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,2,33,FIN,20-35,Multimodal (Advanced)
98,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,31,FIN,20-35,Multimodal (Advanced)
98,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,31,FIN,20-35,Multimodal (Advanced)
98,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,1,31,FIN,20-35,Multimodal (Advanced)
98,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,31,FIN,20-35,Unimodal (Audio Only)
98,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,31,FIN,20-35,Unimodal (Audio Only)
98,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,31,FIN,20-35,Unimodal (Audio Only)
98,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,31,FIN,20-35,Multimodal (Simple)
98,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,31,FIN,20-35,Multimodal (Simple)
98,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,31,FIN,20-35,Multimodal (Simple)
99,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,33,DEU,20-35,Multimodal (Advanced)
99,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,33,DEU,20-35,Multimodal (Advanced)
99,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,33,DEU,20-35,Multimodal (Advanced)
99,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,33,DEU,20-35,Multimodal (Simple)
99,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,33,DEU,20-35,Multimodal (Simple)
99,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,33,DEU,20-35,Multimodal (Simple)
99,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,33,DEU,20-35,Unimodal (Audio Only)
99,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,33,DEU,20-35,Unimodal (Audio Only)
99,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,33,DEU,20-35,Unimodal (Audio Only)
100,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,33,CAN,20-35,Unimodal (Audio Only)
100,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,4,33,CAN,20-35,Unimodal (Audio Only)
100,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,33,CAN,20-35,Unimodal (Audio Only)
100,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,33,CAN,20-35,Multimodal (Simple)
100,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,33,CAN,20-35,Multimodal (Simple)
100,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,33,CAN,20-35,Multimodal (Simple)
100,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,33,CAN,20-35,Multimodal (Advanced)
100,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,4,33,CAN,20-35,Multimodal (Advanced)
100,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,33,CAN,20-35,Multimodal (Advanced)
101,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,31,IND,20-35,Multimodal (Simple)
101,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,31,IND,20-35,Multimodal (Simple)
101,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,31,IND,20-35,Multimodal (Simple)
101,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,31,IND,20-35,Multimodal (Advanced)
101,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,31,IND,20-35,Multimodal (Advanced)
101,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,31,IND,20-35,Multimodal (Advanced)
101,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,31,IND,20-35,Unimodal (Audio Only)
101,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,31,IND,20-35,Unimodal (Audio Only)
101,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,31,IND,20-35,Unimodal (Audio Only)
102,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,3,32,IND,20-35,Multimodal (Advanced)
102,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,32,IND,20-35,Multimodal (Advanced)
102,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,32,IND,20-35,Multimodal (Advanced)
102,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,32,IND,20-35,Unimodal (Audio Only)
102,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,5,32,IND,20-35,Unimodal (Audio Only)
102,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,32,IND,20-35,Unimodal (Audio Only)
102,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,5,3,32,IND,20-35,Multimodal (Simple)
102,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,32,IND,20-35,Multimodal (Simple)
102,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,32,IND,20-35,Multimodal (Simple)
103,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,24,AUT,20-35,Unimodal (Audio Only)
103,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,24,AUT,20-35,Unimodal (Audio Only)
103,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,24,AUT,20-35,Unimodal (Audio Only)
103,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,2,2,24,AUT,20-35,Multimodal (Simple)
103,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,24,AUT,20-35,Multimodal (Simple)
103,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,24,AUT,20-35,Multimodal (Simple)
103,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,24,AUT,20-35,Multimodal (Advanced)
103,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,24,AUT,20-35,Multimodal (Advanced)
103,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,24,AUT,20-35,Multimodal (Advanced)
104,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,3,1,23,DEU,20-35,Multimodal (Advanced)
104,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,1,4,23,DEU,20-35,Multimodal (Advanced)
104,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,23,DEU,20-35,Multimodal (Advanced)
104,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,4,23,DEU,20-35,Unimodal (Audio Only)
104,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,5,23,DEU,20-35,Unimodal (Audio Only)
104,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,23,DEU,20-35,Unimodal (Audio Only)
104,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,1,3,23,DEU,20-35,Multimodal (Simple)
104,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,2,4,23,DEU,20-35,Multimodal (Simple)
104,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,4,23,DEU,20-35,Multimodal (Simple)
105,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,23,DEU,20-35,Multimodal (Advanced)
105,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,23,DEU,20-35,Multimodal (Advanced)
105,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,23,DEU,20-35,Multimodal (Advanced)
105,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,23,DEU,20-35,Multimodal (Simple)
105,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,23,DEU,20-35,Multimodal (Simple)
105,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,23,DEU,20-35,Multimodal (Simple)
105,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,23,DEU,20-35,Unimodal (Audio Only)
105,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,23,DEU,20-35,Unimodal (Audio Only)
105,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,23,DEU,20-35,Unimodal (Audio Only)
106,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,19,DEU,<20,Unimodal (Audio Only)
106,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,4,19,DEU,<20,Unimodal (Audio Only)
106,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,19,DEU,<20,Unimodal (Audio Only)
106,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,19,DEU,<20,Multimodal (Simple)
106,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,3,19,DEU,<20,Multimodal (Simple)
106,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,3,19,DEU,<20,Multimodal (Simple)
106,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,19,DEU,<20,Multimodal (Advanced)
106,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,4,19,DEU,<20,Multimodal (Advanced)
106,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,19,DEU,<20,Multimodal (Advanced)
107,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,3,2,18,GBR,<20,Multimodal (Advanced)
107,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,3,18,GBR,<20,Multimodal (Advanced)
107,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,18,GBR,<20,Multimodal (Advanced)
107,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,18,GBR,<20,Multimodal (Simple)
107,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,18,GBR,<20,Multimodal (Simple)
107,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,18,GBR,<20,Multimodal (Simple)
107,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,3,18,GBR,<20,Unimodal (Audio Only)
107,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,18,GBR,<20,Unimodal (Audio Only)
107,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,18,GBR,<20,Unimodal (Audio Only)
108,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,20,DEU,20-35,Unimodal (Audio Only)
108,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,3,20,DEU,20-35,Unimodal (Audio Only)
108,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,2,20,DEU,20-35,Unimodal (Audio Only)
108,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,1,3,20,DEU,20-35,Multimodal (Simple)
108,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,1,2,20,DEU,20-35,Multimodal (Simple)
108,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,3,1,20,DEU,20-35,Multimodal (Simple)
108,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,2,4,20,DEU,20-35,Multimodal (Advanced)
108,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,20,DEU,20-35,Multimodal (Advanced)
108,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,20,DEU,20-35,Multimodal (Advanced)
109,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,27,DEU,20-35,Multimodal (Advanced)
109,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,27,DEU,20-35,Multimodal (Advanced)
109,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,2,27,DEU,20-35,Multimodal (Advanced)
109,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,27,DEU,20-35,Multimodal (Simple)
109,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,27,DEU,20-35,Multimodal (Simple)
109,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,27,DEU,20-35,Multimodal (Simple)
109,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,27,DEU,20-35,Unimodal (Audio Only)
109,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,27,DEU,20-35,Unimodal (Audio Only)
109,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,1,27,DEU,20-35,Unimodal (Audio Only)
110,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,23,GBR,20-35,Multimodal (Simple)
110,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,4,23,GBR,20-35,Multimodal (Simple)
110,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,23,GBR,20-35,Multimodal (Simple)
110,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,5,23,GBR,20-35,Multimodal (Advanced)
110,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,23,GBR,20-35,Multimodal (Advanced)
110,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,23,GBR,20-35,Multimodal (Advanced)
110,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,23,GBR,20-35,Unimodal (Audio Only)
110,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,23,GBR,20-35,Unimodal (Audio Only)
110,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,23,GBR,20-35,Unimodal (Audio Only)
111,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,22,DEU,20-35,Multimodal (Advanced)
111,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,22,DEU,20-35,Multimodal (Advanced)
111,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,22,DEU,20-35,Multimodal (Advanced)
111,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,22,DEU,20-35,Multimodal (Simple)
111,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,22,DEU,20-35,Multimodal (Simple)
111,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,22,DEU,20-35,Multimodal (Simple)
111,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,22,DEU,20-35,Unimodal (Audio Only)
111,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,22,DEU,20-35,Unimodal (Audio Only)
111,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,22,DEU,20-35,Unimodal (Audio Only)
112,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,25,DEU,20-35,Multimodal (Simple)
112,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,25,DEU,20-35,Multimodal (Simple)
112,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,25,DEU,20-35,Multimodal (Simple)
112,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,25,DEU,20-35,Multimodal (Advanced)
112,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,25,DEU,20-35,Multimodal (Advanced)
112,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,25,DEU,20-35,Multimodal (Advanced)
